id	north	south	east	west	high	low	name	scientific_name
10300	46.0411	45.1138	-88.3772	-89.1817	NULL	NULL	Nicolet National Forest, Oconto Co., Wisconsin, USA	USA, Wisconsin, Oconto Co., Nicolet National Forest
10301	34.1339	33.9434	-80.9569	-81.171	NULL	NULL	Columbia, South Carolina, USA	USA, South Carolina, Columbia
10302	-13.5084	-13.5101	-71.9776	-71.9794	NULL	NULL	El Cristo Blanco, Cusco, Peru	Peru, Cusco, El Cristo Blanco
10303	-13.4651	-13.4678	-71.8897	-71.8924	NULL	NULL	Museo Viviente del Ande, Cusco, Peru	Peru, Cusco, Museo Viviente del Ande
10304	-13.4055	-13.4213	-71.8354	-71.8523	NULL	NULL	Parque Arqueologico Pisaq, Cusco, Peru	Peru, Cusco, Parque Arqueologico Pisaq
10305	-13.2523	-13.2643	-72.2577	-72.2733	NULL	NULL	Ollantaytambo, Cusco, Peru	Peru, Cusco, Ollantaytambo
10306	19.3542	19.0254	99.1549	98.5679	NULL	NULL	Mae Taeng District, Chiang Mai Province, Thailand	Thailand, Chiang Mai Province, Mae Taeng District
10307	8.85267	8.84997	77.0425	77.0398	NULL	NULL	Arippa, Thiruvananthapuram, India	India, Thiruvananthapuram, Arippa
10308	60.588	60.4035	-149.676	-149.998	NULL	NULL	Cooper Landing, Kenai Peninsula, Alaska, USA	USA, Alaska, Kenai Peninsula, Cooper Landing
10309	60.5258	60.4487	-150.111	-150.566	NULL	NULL	Skilak Lake Rd., Alaska, USA	USA, Alaska, Skilak Lake Rd.
10310	33.9328	33.9237	-83.3698	-83.3755	NULL	NULL	Oconee Forest Park, Athens, Georgia, USA	USA, Georgia, Athens, Oconee Forest Park
10312	45.2317	45.1988	-92.7573	-92.7988	NULL	NULL	William O'Brien State Park, Washington Co., Minnesota, USA	USA, Minnesota, Washington Co., William O'Brien State Park
10313	43.7901	43.7674	-74.1223	-74.1611	NULL	NULL	Ross Pond Trail, Adirondack State Park, Hamilton County, New York, USA	USA, New York, Hamilton County, Adirondack State Park, Ross Pond Trail
10314	43.8397	43.8122	-74.3812	-74.4305	NULL	NULL	Stephens Pond Trail, Adirondack State Park, Hamilton Co., New York, USA	USA, New York, Hamilton Co., Adirondack State Park, Stephens Pond Trail
10315	43.7475	43.7373	-74.2943	-74.3165	NULL	NULL	Squaw Brook, Indian Lake, Adirondack State Park, New York, USA	USA, New York, Adirondack State Park, Indian Lake, Squaw Brook
10316	43.6939	43.6792	-74.3286	-74.344	NULL	NULL	Watch Hill Trail, Indian Lake, Adirondack State Park, New York, USA	USA, New York, Adirondack State Park, Indian Lake, Watch Hill Trail
10317	43.3617	43.3288	-74.5723	-74.6498	NULL	NULL	Ferris Lake Wild Forest, Adirondack State Park, Powles Piseco Rd., New York, USA	USA, New York, Powles Piseco Rd., Adirondack State Park, Ferris Lake Wild Forest
10318	43.8499	43.8452	-74.4224	-74.434	NULL	NULL	Lake Durant trail, Adirondack State Park, Hamilton Co., New York, USA	USA, New York, Hamilton Co., Adirondack State Park, Lake Durant trail
10319	38.8822	38.8717	-77.009	-77.029	NULL	NULL	Southwest Waterfront, Washington DC, USA	USA, Washington DC, Southwest Waterfront
10320	41.9801	41.9779	-88.1842	-88.1865	NULL	NULL	O'Brien Woods Interpretive Trail, Bartlett, Illinois, USA	USA, Illinois, Bartlett, O'Brien Woods Interpretive Trail
10321	43.2482	43.2455	-88.2903	-88.293	NULL	NULL	Glacier Hills County Park, Wisconsin, USA	USA, Wisconsin, Glacier Hills County Park
10322	35.6193	35.6191	-82.655	-82.6558	NULL	NULL	Wildacres Retreat, Little Switzerland, North Carolina, USA	USA, North Carolina, Little Switzerland, Wildacres Retreat
10323	61.4467	61.4418	-149.354	-149.364	NULL	NULL	Palmer, Alaska, USA	USA, Alaska, Palmer
10324	33.5403	33.003	-114.711	-115.712	NULL	NULL	Chocolate Mountains, Imperial Co., California, USA	USA, California, Imperial Co., Chocolate Mountains
10325	33.9956	33.9039	-117.313	-117.476	NULL	NULL	Riverside, California, USA	USA, California, Riverside
10326	33.2935	33.092	-115.796	-116.134	NULL	NULL	Ocotillo Wells SVRA, Imperial Co., California, USA	USA, California, Imperial Co., Ocotillo Wells SVRA
10327	14.4959	14.4845	101.912	101.901	NULL	NULL	Sakaerat Biosphere Reserve, Wang Nam Khiao Nakhon Ratchasima 30370, Thailand	Thailand, Wang Nam Khiao Nakhon Ratchasima 30370, Sakaerat Biosphere Reserve
10328	17.4064	16.9125	99.3215	98.8252	NULL	NULL	Ban Tak, Thailand	Thailand, Ban Tak
10329	44.5511	44.5484	7.34729	7.34459	NULL	NULL	Santuario di Valmala, Cuneo, Italy	Italy, Cuneo, Santuario di Valmala
10330	-13.5061	-13.5119	-71.9793	-71.9848	NULL	NULL	Saqsayhuamán, Cusco, Peru	Peru, Cusco, Saqsayhuamán
10331	-13.5671	-13.5827	-71.7744	-71.7922	NULL	NULL	Parqe Arqueológico Tipón, Cusco, Peru	Peru, Cusco, Parqe Arqueológico Tipón
10332	-0.279624	-0.290621	-90.5405	-90.5602	NULL	NULL	Bartolomé Island, Galápagos, Ecuador	Ecuador, Galápagos, Bartolomé Island
10333	-0.581278	-0.585033	-90.1588	-90.169	NULL	NULL	South Plaza Island, Galápagos, Ecuador	Ecuador, Galápagos, South Plaza Island
10334	-0.397541	-0.427537	-90.697	-90.7205	NULL	NULL	Rábida Island, Galápagos, Ecuador	Ecuador, Galápagos, Rábida Island
10335	-0.799659	-0.809549	-90.0342	-90.0459	NULL	NULL	Fondeadero, Santa Fe Island, Galápagos, Ecuador	Ecuador, Galápagos, Santa Fe Island, Fondeadero
10336	-0.738104	-0.742458	-90.3032	-90.3093	NULL	NULL	Charles Darwin Station, Santa Cruz Island, Galápagos, Ecuador	Ecuador, Galápagos, Santa Cruz Island, Charles Darwin Station
10337	-0.284066	-0.285708	-90.5548	-90.5567	NULL	NULL	Playa Dorada, Bartolomé Island, Galápagos, Ecuador	Ecuador, Galápagos, Bartolomé Island, Playa Dorada
10338	-0.684937	-0.709501	-90.3898	-90.4144	NULL	NULL	"tortoise crossing", Santa Cruz Island, Galápagos, Ecuador	Ecuador, Galápagos, Santa Cruz Island, "tortoise crossing"
10339	40.9891	40.9717	-76.3612	-76.3837	NULL	NULL	Mainville, Pennsylvania, USA	USA, Pennsylvania, Mainville
10342	36.9667	36.9605	-84.3438	-84.3526	NULL	NULL	Rockcastle Campground, Laurel Co., Kentucky, USA	USA, Kentucky, Laurel Co., Rockcastle Campground
10343	35.6966	35.6785	-93.8034	-93.8354	NULL	NULL	Cass, Arkansas, USA	USA, Arkansas, Cass
10344	35.6923	35.6503	-83.0371	-83.072	NULL	NULL	White Oak Mountain, Haywood Co., North Carolina, USA	USA, North Carolina, Haywood Co., White Oak Mountain
10345	34.864	34.8143	-85.4566	-85.4943	NULL	NULL	Cloudland Canyon State Park, Dade Co., Georgia, USA	USA, Georgia, Dade Co., Cloudland Canyon State Park
10346	30.9706	30.9644	-87.232	-87.2384	NULL	NULL	Fischer Landing Boat Launch, Lower Escambia River Water Management Area, Escambia Co., Florida, USA	USA, Florida, Escambia Co., Lower Escambia River Water Management Area, Fischer Landing Boat Launch
10347	30.7038	30.7031	-88.1247	-88.1254	NULL	NULL	Starbucks at exit 5 of I-65, Mobile, Alabama, USA	USA, Alabama, Mobile, Starbucks at exit 5 of I-65
10348	35.6694	35.632	-83.0437	-83.0726	NULL	NULL	Asbury Trail, Great Smoky Mountains National Park, Haywood Co., North Carolina, USA	USA, North Carolina, Haywood Co., Great Smoky Mountains National Park, Asbury Trail
10349	35.6394	35.626	-83.0394	-83.0502	NULL	NULL	near Cove Creek Gap, Great Smoky Mountains National Park, Haywood Co., North Carolina, USA	USA, North Carolina, Haywood Co., Great Smoky Mountains National Park, near Cove Creek Gap
10350	35.6533	35.6407	-83.044	-83.0597	NULL	NULL	near Hoglen Gap, Great Smoky Mountains National Park, Haywood Co., North Carolina, USA	USA, North Carolina, Haywood Co., Great Smoky Mountains National Park, near Hoglen Gap
10351	35.7913	35.7875	-83.0486	-83.0553	NULL	NULL	top of Snowbird Mountain on Appalachian Trail, Pisgah National Forest, Haywood Co., North Carolina, USA	USA, North Carolina, Haywood Co., Pisgah National Forest, top of Snowbird Mountain on Appalachian Trail
10353	36.4874	36.4821	-78.2276	-78.2348	NULL	NULL	exit 229 on I-85, Warren Co., North Carolina, USA	USA, North Carolina, Warren Co., exit 229 on I-85
10354	37.3463	37.3444	-76.5395	-76.5444	NULL	NULL	forest southwest of intersection of Hickory Fork and Cedar Bush Roads, Glouchester Co., Virginia, USA	USA, Virginia, Glouchester Co., forest southwest of intersection of Hickory Fork and Cedar Bush Roads
10356	34.7018	34.6427	-80.4853	-80.5566	NULL	NULL	Forty Acre Rock Heritage Preserve, Lancaster Co., South Carolina, USA	USA, South Carolina, Lancaster Co., Forty Acre Rock Heritage Preserve
10357	35.9208	35.9181	-81.9565	-81.9592	NULL	NULL	Chestoa View, Milepost 320 Blue Ridge Parkway, North Carolina, USA	USA, North Carolina, Milepost 320 Blue Ridge Parkway, Chestoa View
10358	31.9144	31.9014	-109.153	-109.158	NULL	NULL	Cave Creek Rd., Cochise Co., Arizona, USA	USA, Arizona, Cochise Co., Cave Creek Rd.
10359	32.4277	31.3325	-109.048	-110.461	NULL	NULL	Cave Creek Rd. and SWRS, Cochise Co., Arizona, USA	USA, Arizona, Cochise Co., Cave Creek Rd. and SWRS
10360	37.4274	37.0887	-93.0615	-93.6259	NULL	NULL	Greene Co, Missouri, USA	USA, Missouri, Greene Co
10361	35.9674	35.9525	-75.6246	-75.6414	NULL	NULL	Jockey Ridge Dunes, Dare Co., North Carolina, USA	USA, North Carolina, Dare Co., Jockey Ridge Dunes
10362	39.4262	39.4219	-76.9716	-76.9789	NULL	NULL	Ronsdale Road, Eldersburg, Carroll Co., Maryland, USA	USA, Maryland, Carroll Co., Eldersburg, Ronsdale Road
10363	35.5942	35.5857	-83.3582	-83.369	NULL	NULL	Kephart Prong, Cherokee, North Carolina, USA	USA, North Carolina, Cherokee, Kephart Prong
10364	-25.3751	-25.3778	30.6979	30.6952	NULL	NULL	Sudwala Caves, Mpumalanga, South Africa	South Africa, Mpumalanga, Sudwala Caves
10365	8.62426	8.62062	77.1396	77.1334	NULL	NULL	Peppara Dam, Kerala, India	India, Kerala, Peppara Dam
10366	35.7019	35.6821	-82.3797	-82.401	NULL	NULL	Craggy Gardens, Blue Ridge Parkway, North Carolina, USA	USA, North Carolina, Blue Ridge Parkway, Craggy Gardens
10367	8.71278	8.70805	77.1325	77.1271	NULL	NULL	Kallar, Thiruvananthapuram District, Kerala, India	India, Kerala, Thiruvananthapuram District, Kallar
10368	35.8336	35.8155	-82.1052	-82.1372	NULL	NULL	Deer Lick Gap, Blue Ridge Parkway, North Carolina, USA	USA, North Carolina, Blue Ridge Parkway, Deer Lick Gap
10369	35.7036	35.696	-83.037	-83.0455	NULL	NULL	Rest Area I-40 Westbound, Haywood Co., North Carolina, USA	USA, North Carolina, Haywood Co., Rest Area I-40 Westbound
10370	49.188	49.1734	-116.539	-116.571	NULL	NULL	Wynndel, British Columbia, Canada	Canada, British Columbia, Wynndel
10371	49.2828	49.1597	-116.328	-116.36	NULL	NULL	Goat River, north of Kitchener, British Columbia, Canada	Canada, British Columbia, north of Kitchener, Goat River
10372	-25.8196	-25.8434	28.2659	28.235	NULL	NULL	Elarduspark, Pretoria, South Africa	South Africa, Pretoria, Elarduspark
10373	45.5816	45.138	-88.1465	-88.4649	NULL	NULL	Nicolet National Forest, Marinette Co., Wisconsin, USA	USA, Wisconsin, Marinette Co., Nicolet National Forest
10375	46.24	46.235	-65.02	-65.03	150	50	north of Moncton, New Brunswick, Canada	Canada, New Brunswick, north of Moncton
10376	48.8855	48.8317	-116.734	-116.773	NULL	NULL	West Fork Cabin vicinity, Selkirk Mountains, Idaho, USA	USA, Idaho, Selkirk Mountains, West Fork Cabin vicinity
10377	47.7073	47.7055	-122.35	-122.351	NULL	NULL	Viewland/Hoffman Electrical Substation Greenspace, Seattle, Washington, USA	USA, Washington, Seattle, Viewland/Hoffman Electrical Substation Greenspace
10378	44.0896	43.9714	-68.5393	-68.7089	NULL	NULL	Isle au Haut, Maine, USA	USA, Maine, Isle au Haut
10379	42.0445	42.0414	-79.8475	-79.8592	NULL	NULL	Erie Co., Pennsylvania, USA	USA, Pennsylvania, Erie Co.
10380	41.9786	41.9426	-74.474	-74.5051	NULL	NULL	Denning, New York, USA	USA, New York, Denning
10381	49.0271	48.9345	9.66968	9.49141	NULL	NULL	Murrhardt, Baden-Würtemberg , Germany	Germany, Baden-Würtemberg , Murrhardt
10383	44.848	44.8474	-107.277	-107.354	NULL	NULL	Tongue River Canyon near town of Dayton, Wyoming, USA	USA, Wyoming, Tongue River Canyon near town of Dayton
10384	-25.8109	-25.8205	28.2955	28.2778	NULL	NULL	Moreleta Kloof, Pretoria, South Africa	South Africa, Pretoria, Moreleta Kloof
10385	62.9651	62.5284	-149.587	-150.882	NULL	NULL	Denali State Park, Mount McKinley aka Denali overlook, Alaska, USA	USA, Alaska, Mount McKinley aka Denali overlook, Denali State Park
10386	49.0688	49.0626	-120.878	-120.91	NULL	NULL	Strawberry Flats, Manning Provincial Park, British Columbia, Canada	Canada, British Columbia, Manning Provincial Park, Strawberry Flats
10387	39.9542	39.8593	-74.9269	-75.0648	NULL	NULL	Cherry Hill, New Jersey, USA	USA, New Jersey, Cherry Hill
10388	33.4597	33.2802	-104.475	-104.586	NULL	NULL	Roswell, Chaves Co., New Mexico, USA	USA, New Mexico, Chaves Co., Roswell
10389	-24.7856	-24.8261	31.1981	31.1341	NULL	NULL	Mankele, Mpumalanga, South Africa	South Africa, Mpumalanga, Mankele
10390	38.3864	38.2107	-118.69	-118.946	NULL	NULL	Bodie Mountains, Mineral Co., Nevada, USA	USA, Nevada, Mineral Co., Bodie Mountains
10391	26.6468	26.4857	-81.2398	-81.3843	NULL	NULL	Okaloacoochee Slough State Forest, Hendry Co., Florida, USA	USA, Florida, Hendry Co., Okaloacoochee Slough State Forest
10392	49.3879	47.3879	9.9978	7.9978	NULL	NULL	Baden-Würtemberg, Germany	Germany, Baden-Würtemberg
10395	38.6361	38.62	-119.975	-120.013	NULL	NULL	Deadwood Peak, Mokelumne Wilderness, Alpine Co., California, USA	USA, California, Alpine Co., Mokelumne Wilderness, Deadwood Peak
10396	40.9154	40.9043	-74.4326	-74.4481	NULL	NULL	Tourne Park, New Jersey, USA	USA, New Jersey, Tourne Park
10397	33.5515	33.4902	-80.4639	-80.5064	NULL	NULL	Santee State Park, South Carolina, USA	USA, South Carolina, Santee State Park
10400	40.7498	40.7417	-111.871	-111.877	NULL	NULL	Liberty Park, Salt Lake City, Utah, USA	USA, Utah, Salt Lake City, Liberty Park
10401	40.1218	40.1115	-74.9678	-74.9876	NULL	NULL	Benjamin Rush State Park, Philadelphia, Pennsylvania, USA	USA, Pennsylvania, Philadelphia, Benjamin Rush State Park
10402	47.7069	47.705	-122.336	-122.339	NULL	NULL	Mineral Springs Park, Seattle, Washington, USA	USA, Washington, Seattle, Mineral Springs Park
10403	47.6709	47.6709	-122.361	-122.366	NULL	NULL	Licton Springs Neighborhood, Seattle, Washington, USA	USA, Washington, Seattle, Licton Springs Neighborhood
10404	47.6709	47.6709	-122.361	-122.366	NULL	NULL	Bitter Lake Neighborhood, Seattle, King Co., Washington, USA	USA, Washington, King Co., Seattle, Bitter Lake Neighborhood
10405	-30.1426	-30.4474	30.8521	30.6505	NULL	NULL	Scottburgh, South Africa	South Africa, Scottburgh
10406	0.0557899	0.0526876	32.481	32.4778	NULL	NULL	Uganda Wildlife Education Center-UWEC, Entebbe, Uganda	Uganda, Entebbe, Uganda Wildlife Education Center-UWEC
10407	33.6176	33.5948	-81.7368	-81.7629	NULL	NULL	Henderson Heritage Preserve, Aiken Co., South Carolina, USA	USA, South Carolina, Aiken Co., Henderson Heritage Preserve
10408	34.2767	34.2609	-81.3689	-81.4135	NULL	NULL	Palmetto Trail, south of Pomaria, Newberry Co., South Carolina, USA	USA, South Carolina, Newberry Co., south of Pomaria, Palmetto Trail
10409	34.1034	34.0737	-80.8915	-80.923	NULL	NULL	Sesquicentennial State Park, Columbia, South Carolina, USA	USA, South Carolina, Columbia, Sesquicentennial State Park
10410	46.5888	46.5861	-120.471	-120.474	NULL	NULL	Yakima Arboretum, Yakima, Yakima Co., Washington, USA	USA, Washington, Yakima Co., Yakima, Yakima Arboretum
10411	49.4554	49.4533	-57.751	-57.7557	NULL	NULL	Killdevil Camp, Lomond, Newfoundland, Canada	Canada, Newfoundland, Lomond, Killdevil Camp
10413	-25.81	-25.8196	28.291	28.2733	NULL	NULL	Moreleta Kloof Nature Reserve, Pretoria, South Africa	South Africa, Pretoria, Moreleta Kloof Nature Reserve
10414	46.1501	45.8749	10.185	9.41318	NULL	NULL	Parco delle Orobie Bergamamasche, Italy	Italy, Parco delle Orobie Bergamamasche
10415	42.8215	42.816	-88.4014	-88.415	NULL	NULL	Beulah Bog State Natural Area, Wisconsin, USA	USA, Wisconsin, Beulah Bog State Natural Area
10416	21.4091	21.4021	-99.067	-99.0749	NULL	NULL	La Trinidad, Sierra Gorda, San Luis Potosi, Mexico	Mexico, San Luis Potosi, Sierra Gorda, La Trinidad
10417	-25.819	-25.8446	28.2914	28.2637	NULL	NULL	Wingate Park, Pretoria, South Africa	South Africa, Pretoria, Wingate Park
10420	-30.1431	-30.4479	30.8519	30.6503	NULL	NULL	Scottburgh, KwaZulu Natal, South Africa	South Africa, KwaZulu Natal, Scottburgh
10421	-25.8073	-25.8169	28.2971	28.2794	NULL	NULL	Moreleta Kloof, Pretoria, Gauteng, South Africa	South Africa, Gauteng, Pretoria, Moreleta Kloof
10422	-25.5922	-25.9065	28.3962	27.9449	NULL	NULL	City of Pretoria, Gauteng, South Africa	South Africa, Gauteng, City of Pretoria
10423	60.0001	48.309	-114.054	-139.057	NULL	NULL	Big Qualicum River bank, Oceanside, British Columbia, Canada	Canada, British Columbia, Oceanside, Big Qualicum River bank
10424	63.1039	61.1039	31.5859	29.5859	NULL	NULL	Mustavuori, Finland	Finland, Mustavuori
10425	21.6999	20.8245	-98.9963	-100.167	NULL	NULL	Sierra Gorda Biosphere Reserve, Querétaro, Mexico	Mexico, Querétaro, Sierra Gorda Biosphere Reserve
10426	52.6279	52.6225	1.2406	1.23173	NULL	NULL	Earlham Park, Norwich, England	England, Norwich, Earlham Park
10427	-24.0895	-24.2336	-55.2981	-55.4785	NULL	NULL	Reserva Natural del Bosque Mbaracayu, Canindeyu, Paraguay	Paraguay, Canindeyu, Reserva Natural del Bosque Mbaracayu
10428	34.7038	34.6721	-81.4072	-81.454	NULL	NULL	Woods Ferry Recreation Area, Sumter National Forest, South Carolina, USA	USA, South Carolina, Sumter National Forest, Woods Ferry Recreation Area
10429	2.80413	2.74853	104.212	104.183	NULL	NULL	Juara Village, Tioman Island, Malaysia	Malaysia, Tioman Island, Juara Village
10430	41.1394	41.1251	-76.1444	-76.1631	NULL	NULL	Dogtown, Pennsylvania, USA	USA, Pennsylvania, Dogtown
10431	40.7464	40.7441	-74.0019	-74.0031	NULL	NULL	9th Ave. and 21st St., Manhattan, New York City, New York, USA	USA, New York, New York City, Manhattan, 9th Ave. and 21st St.
10432	49.7879	49.7766	-57.8644	-57.8792	NULL	NULL	Jerrys Pond, Gulls Marsh, Newfoundland, Canada	Canada, Newfoundland, Gulls Marsh, Jerrys Pond
10433	-25.2521	-25.3387	-57.5547	-57.6544	112	109	Asunción, Paraguay	Paraguay, Asunción
10434	34.4566	34.3967	-81.6221	-81.7178	NULL	NULL	Headley's Creek area, Sumter National Forest, South Carolina, USA	USA, South Carolina, Sumter National Forest, Headley's Creek area
10435	0.489466	0.449985	30.4177	30.3603	NULL	NULL	Kibale Forest National Parc, Uganda	Uganda, Kibale Forest National Parc
10436	-25.8249	-25.8486	28.2772	28.2463	NULL	NULL	Gauteng, South Africa	South Africa, Gauteng
10437	45.5142	45.5111	-122.555	-122.561	NULL	NULL	Portland Adventist Medical Center, Portland, Multnomah Co., Oregon, USA	USA, Oregon, Multnomah Co., Portland, Portland Adventist Medical Center
10438	47.7043	47.675	-122.337	-122.37	NULL	NULL	Greenwood Neighborhood, Seattle, Washington, USA	USA, Washington, Seattle, Greenwood Neighborhood
10439	-28.5149	-28.5674	153.577	153.534	NULL	NULL	Brunswick Heads fire track, New South Wales, Australia	Australia, New South Wales, Brunswick Heads fire track
10441	-28.5545	-28.5908	153.479	153.386	NULL	NULL	Wilson's Creek, New South Wales, Australia	Australia, New South Wales, Wilson's Creek
10442	21.1749	21.1525	-99.6761	-99.699	NULL	NULL	La Pingüica, Sierra Gorda, Querétaro, Mexico	Mexico, Querétaro, Sierra Gorda, La Pingüica
10443	28.0501	27.9351	-82.6486	-82.8404	NULL	NULL	Clearwater, Florida, USA	USA, Florida, Clearwater
10444	49.9864	49.7849	73.3512	72.9977	NULL	NULL	Karaganda city parks, Kazakhstan	Kazakhstan, Karaganda city parks
10445	39.8526	39.8341	-75.7004	-75.7226	100	0	Kennett Square, Pennsylvania, USA	USA, Pennsylvania, Kennett Square
10446	53.2816	53.1293	63.7159	63.5278	NULL	NULL	Kostanay city vicinity, Kazakhstan	Kazakhstan, Kostanay city vicinity
10448	0.422429	0.40831	30.3927	30.3769	NULL	NULL	Kibale Forest National Parc, near Bigodi, Uganda	Uganda, near Bigodi, Kibale Forest National Parc
10449	-0.59187	-0.673787	30.9844	30.8892	NULL	NULL	Lake Mburo National Parc, Uganda	Uganda, Lake Mburo National Parc
10450	50.8	50	74	72.5	NULL	NULL	Steppe of Karaganda district, Kazakhstan	Kazakhstan, Steppe of Karaganda district
10451	44.4418	44.4249	-113.308	-113.332	NULL	NULL	Meadow Lake, Lemhi Mountains, Salmon-Challis National Forest, Lemhi Co., Idaho, USA	USA, Idaho, Lemhi Co., Salmon-Challis National Forest, Lemhi Mountains, Meadow Lake
10452	40.2467	40.244	-75.7102	-75.7129	NULL	NULL	Unionville, Pennsylvania, USA	USA, Pennsylvania, Unionville
10453	28.1733	27.6113	-82.5826	-82.8515	NULL	NULL	Pinellas Co., Florida, USA	USA, Florida, Pinellas Co.
